timestamp_s,x,y,polarity
0.541311000,170,116,1
0.541312000,164,71,1
0.541312000,161,109,1
0.541313000,178,70,-1
0.541313000,155,110,-1
0.541313000,173,117,1
0.541314000,207,55,-1
0.541314000,130,153,-1
0.541315000,176,71,1
0.541318000,132,104,-1
0.541318000,169,115,1
0.541319000,237,83,-1
0.541322000,155,104,-1
0.541322000,141,158,-1
0.541324000,172,113,1
0.541326000,138,105,1
0.541326000,126,147,-1
0.541327000,172,149,1
0.541327000,150,160,-1
0.541328000,156,103,1
0.541328000,173,148,-1
0.541329000,169,118,-1
0.541330000,129,151,-1
0.541331000,123,127,-1
0.541331000,176,136,-1
0.541332000,143,108,-1
0.541333000,144,103,1
0.541335000,125,145,-1
0.541335000,173,151,-1
0.541338000,183,145,-1
0.541338000,174,147,-1
0.541339000,205,125,1
0.541339000,163,153,1
0.541341000,202,85,-1
0.541341000,176,126,1
0.541342000,159,72,1
0.541342000,180,146,-1
0.541342000,136,156,-1
0.541344000,246,66,-1
0.541346000,154,105,-1
0.541346000,169,114,-1
0.541347000,168,145,1
0.541350000,142,158,-1
0.541353000,193,78,1
0.541353000,126,127,-1
0.541353000,166,153,-1
0.541354000,151,103,1
0.541359000,177,136,-1
0.541359000,149,160,-1
0.541360000,201,86,1
0.541360000,172,144,-1
0.541361000,157,104,-1
0.541361000,122,124,-1
0.541362000,205,93,1
0.541364000,186,74,1
0.541364000,167,108,1
0.541367000,170,112,-1
0.541370000,133,99,-1
0.541370000,175,147,-1
0.541371000,204,127,1
0.541372000,172,117,-1
0.541373000,137,108,-1
0.541373000,121,132,-1
0.541376000,152,106,-1
0.541376000,124,123,-1
0.541376000,170,148,-1
0.541377000,178,136,1
0.541377000,191,141,-1
0.541377000,159,157,-1
0.541379000,151,160,-1
0.541380000,159,107,1
0.541380000,160,156,-1
0.541387000,178,125,1
0.541388000,121,133,-1
0.541390000,126,123,-1
0.541390000,123,143,-1
0.541392000,177,71,1
0.541392000,132,105,-1
0.541392000,118,200,-1
0.541397000,140,109,-1
0.541398000,141,104,-1
0.541398000,134,110,-1
0.541398000,178,137,1
0.541401000,170,114,1
0.541401000,176,119,1
0.541401000,126,146,-1
0.541403000,163,108,-1
0.541406000,169,112,-1
0.541406000,171,147,-1
0.541408000,140,85,-1
0.541410000,135,156,-1
0.541411000,177,122,1
0.541412000,162,105,1
0.541412000,173,114,1
0.541412000,125,143,1
0.541414000,172,145,1
0.541417000,168,119,-1
0.541418000,137,109,1
0.541419000,124,124,-1
0.541419000,121,131,-1
0.541420000,164,109,-1
0.541420000,124,144,-1
0.541421000,212,101,-1
0.541424000,122,139,-1
0.541426000,168,115,-1
0.541427000,122,126,1
0.541429000,134,96,-1
0.541429000,154,159,-1
0.541431000,154,74,1
0.541431000,206,84,-1
0.541431000,138,105,1
0.541431000,175,117,1
0.541434000,133,98,-1
0.541436000,134,109,1
0.541437000,155,103,1
0.541437000,136,106,1
0.541438000,158,163,-1
0.541439000,132,104,-1
0.541440000,153,165,-1
0.541444000,168,109,1
0.541445000,126,129,-1
0.541445000,112,206,-1
0.541446000,164,154,-1
0.541446000,65,184,-1
0.541447000,174,147,-1
0.541448000,177,141,1
0.541448000,183,145,-1
0.541448000,70,185,-1
0.541449000,135,144,-1
0.541451000,170,115,-1
0.541452000,174,119,-1
0.541452000,177,140,1
0.541452000,174,145,1
0.541454000,188,75,1
0.541458000,156,103,1
0.541458000,158,106,1
0.541461000,190,76,1
0.541461000,157,105,1
0.541461000,136,109,-1
0.541461000,163,110,-1
0.541463000,132,153,-1
0.541463000,137,153,-1
0.541464000,170,117,-1
0.541467000,127,114,1
0.541467000,208,115,1
0.541468000,143,105,-1
0.541468000,167,108,1
0.541468000,127,149,-1
0.541469000,163,71,1
0.541470000,173,116,-1
0.541471000,180,146,-1
0.541471000,142,159,-1
0.541473000,184,73,1
0.541474000,159,104,1
0.541474000,171,145,-1
0.541474000,126,148,-1
0.541476000,123,136,-1
0.541477000,208,103,1
0.541477000,180,123,1
0.541478000,172,113,1
0.541478000,177,139,-1
0.541482000,173,144,1
0.541483000,138,110,-1
0.541485000,138,108,1
0.541485000,176,148,-1
0.541487000,206,95,1
0.541487000,153,106,-1
0.541487000,171,119,-1
0.541488000,203,49,-1
0.541488000,169,113,1
0.541489000,160,158,-1
0.541491000,196,74,-1
0.541491000,203,89,1
0.541492000,180,69,-1
0.541492000,121,134,-1
0.541494000,153,110,1
0.541496000,176,139,1
0.541496000,131,152,-1
0.541500000,204,91,1
0.541500000,205,127,-1
0.541501000,159,105,1
0.541501000,176,119,1
0.541501000,121,130,-1
0.541505000,127,119,-1
0.541506000,164,106,1
0.541506000,163,111,-1
0.541506000,123,151,-1
0.541506000,152,161,-1
0.541507000,163,109,1
0.541509000,140,105,-1
0.541510000,139,158,-1
0.541511000,139,110,-1
0.541514000,123,126,1
0.541515000,152,75,1
0.541515000,173,114,1
0.541515000,124,143,-1
0.541516000,177,122,1
0.541519000,184,148,-1
0.541520000,162,105,1
0.541520000,150,160,-1
0.541521000,159,106,-1
0.541522000,144,103,1
0.541523000,130,152,-1
0.541525000,119,203,-1
0.541527000,191,141,-1
0.541528000,121,132,-1
0.541528000,131,153,-1
0.541529000,31,116,-1
0.541529000,174,150,1
0.541532000,140,85,-1
0.541533000,246,69,-1
0.541535000,181,72,1
0.541535000,138,86,-1
0.541536000,176,71,1
0.541536000,138,105,1
0.541536000,123,127,-1
0.541538000,172,118,-1
0.541539000,165,155,-1
0.541540000,175,147,-1
0.541542000,208,102,1
0.541542000,169,150,1
0.541544000,132,105,-1
0.541546000,145,103,1
0.541548000,129,101,1
0.541549000,123,141,-1
0.541549000,164,152,-1
0.541551000,166,155,-1
0.541554000,207,98,1
0.541554000,133,99,-1
0.541555000,164,71,1
0.541556000,172,119,-1
0.541556000,174,147,-1
0.541557000,154,103,1
0.541557000,171,116,-1
0.541557000,183,145,-1
0.541560000,172,115,1
0.541561000,159,72,1
0.541561000,132,104,-1
0.541561000,175,119,1
0.541562000,168,112,-1
0.541565000,75,135,-1
0.541567000,122,138,-1
0.541568000,139,105,1
0.541571000,152,103,1
0.541572000,167,108,1
0.541572000,143,159,-1
0.541575000,123,137,-1
0.541576000,139,107,1
0.541578000,205,125,1
0.541578000,171,150,1
0.541581000,171,148,1
0.541582000,147,103,1
0.541583000,156,110,1
0.541585000,178,125,1
0.541585000,205,126,1
0.541586000,146,103,-1
0.541586000,178,137,1
0.541587000,154,106,-1
0.541587000,170,151,1
0.541588000,156,103,1
0.541588000,155,105,-1
0.541588000,132,110,-1
0.541590000,170,116,1
0.541592000,68,188,-1
0.541593000,165,109,1
0.541593000,204,127,1
0.541595000,135,155,-1
0.541598000,201,86,1
0.541598000,134,110,-1
0.541598000,152,159,1
0.541600000,140,158,-1
0.541601000,170,115,-1
0.541601000,173,118,-1
0.541601000,180,146,-1
0.541602000,153,103,-1
0.541602000,164,107,-1
0.541602000,122,125,-1
0.541602000,177,125,1
0.541602000,124,136,1
0.541603000,175,117,1
0.541604000,164,108,1
0.541604000,159,110,-1
0.541607000,142,153,1
0.541608000,136,106,1
0.541610000,135,111,-1
0.541611000,163,108,-1
0.541612000,125,124,-1
0.541613000,137,106,-1
0.541614000,152,156,-1
0.541616000,142,107,1
0.541618000,205,93,1
0.541618000,170,145,1
0.541619000,155,103,1
0.541619000,173,114,1
0.541620000,186,74,1
0.541620000,177,122,1
0.541620000,151,160,-1
0.541622000,134,95,-1
0.541622000,134,96,-1
0.541622000,170,118,1
0.541622000,133,154,-1
0.541626000,135,107,-1
0.541626000,177,141,1
0.541626000,133,152,1
0.541627000,153,73,-1
0.541628000,162,105,1
0.541629000,193,78,1
0.541629000,156,107,-1
0.541629000,182,146,-1
0.541629000,155,159,-1
0.541630000,168,109,1
0.541630000,171,113,-1
0.541630000,169,119,1
0.541630000,177,124,-1
0.541632000,172,113,1
0.541633000,164,153,1
0.541635000,165,110,-1
0.541635000,65,189,-1
0.541637000,142,110,-1
0.541637000,121,133,-1
0.541638000,157,159,-1
0.541639000,177,71,1
0.541639000,208,115,1
0.541639000,136,157,-1
0.541640000,125,144,-1
0.541641000,138,105,1
0.541644000,161,107,-1
0.541646000,154,161,-1
0.541646000,65,187,-1
0.541649000,159,104,1
0.541649000,164,109,-1
0.541649000,161,154,1
0.541650000,152,154,1
0.541650000,71,188,-1
0.541652000,140,152,1
0.541653000,10,126,-1
0.541655000,160,155,1
0.541656000,140,85,-1
0.541656000,126,122,-1
0.541656000,149,160,-1
0.541657000,122,124,-1
0.541658000,137,111,-1
0.541658000,100,160,-1
0.541659000,129,91,-1
0.541664000,184,63,-1
0.541664000,208,97,-1
0.541665000,174,147,-1
0.541666000,183,145,-1
0.541667000,144,103,1
0.541667000,164,106,1
0.541667000,171,111,1
0.541667000,171,112,1
0.541667000,176,119,1
0.541667000,179,131,1
0.541667000,179,132,1
0.541667000,179,133,1
0.541675000,207,97,1
0.541675000,153,160,-1
0.541679000,121,129,-1
0.541679000,148,160,-1
0.541681000,176,137,-1
0.541683000,156,73,1
0.541683000,165,107,1
0.541684000,156,106,-1
0.541694000,133,155,-1
0.541697000,170,111,1
0.541699000,166,108,1
0.541700000,105,168,-1
0.541702000,154,160,-1
0.541704000,133,100,-1
0.541704000,158,104,1
0.541704000,121,128,-1
0.541705000,250,54,-1
0.541706000,155,108,-1
0.541708000,108,192,-1
0.541709000,178,126,1
0.541713000,127,116,1
0.541715000,102,127,-1
0.541717000,122,140,-1
0.541717000,94,142,-1
0.541718000,147,160,-1
0.541722000,174,116,1
0.541722000,175,118,1
0.541725000,132,108,-1
0.541726000,178,136,1
0.541732000,137,157,-1
0.541734000,161,105,1
0.541734000,115,112,-1
0.541736000,138,109,-1
0.541738000,169,110,1
0.541740000,123,101,-1
0.541743000,179,146,-1
0.541744000,157,103,1
0.541747000,146,103,1
0.541747000,140,154,1
0.541748000,178,71,1
0.541749000,127,176,-1
0.541753000,185,144,-1
0.541753000,158,159,-1
0.541754000,132,104,-1
0.541757000,210,48,-1
0.541758000,145,103,1
0.541759000,154,103,1
0.541761000,152,160,-1
0.541766000,132,106,-1
0.541767000,223,110,-1
0.541771000,208,101,1
0.541771000,177,123,1
0.541777000,153,103,1
0.541780000,163,106,1
0.541782000,208,116,1
0.541785000,176,120,1
0.541786000,194,79,1
0.541787000,138,158,-1
0.541789000,165,107,1
0.541789000,141,159,-1
0.541793000,109,175,-1
0.541794000,126,115,-1
0.541795000,141,104,1
0.541796000,93,141,-1
0.541799000,150,76,1
0.541799000,176,143,1
0.541800000,166,108,1
0.541803000,132,107,-1
0.541803000,155,160,-1
0.541805000,93,138,-1
0.541807000,158,104,1
0.541807000,178,127,1
0.541808000,175,145,1
0.541809000,170,111,1
0.541811000,178,126,1
0.541816000,124,119,-1
0.541821000,205,92,1
0.541822000,145,160,-1
0.541824000,249,77,-1
0.541828000,127,148,-1
0.541829000,178,136,1
0.541832000,125,148,-1
0.541836000,161,105,1
0.541839000,174,116,1
0.541843000,202,87,1
0.541843000,212,91,-1
0.541844000,203,88,1
0.541845000,195,138,-1
0.541846000,197,81,1
0.541848000,133,100,-1
0.541848000,90,140,-1
0.541849000,169,110,1
0.541858000,172,149,1
0.541859000,171,112,1
0.541861000,166,111,1
0.541862000,180,146,-1
0.541866000,212,93,-1
0.541867000,191,76,1
0.541867000,148,102,1
0.541867000,154,103,1
0.541868000,206,94,1
0.541868000,94,143,-1
0.541869000,145,103,1
0.541871000,132,108,-1
0.541871000,120,177,-1
0.541872000,199,83,1
0.541874000,206,123,1
0.541880000,185,73,1
0.541880000,153,103,1
0.541881000,111,198,-1
0.541882000,179,146,-1
0.541883000,176,147,-1
0.541884000,185,144,-1
0.541884000,143,159,-1
0.541885000,146,103,1
0.541887000,207,120,1
0.541889000,120,148,-1
0.541890000,196,80,1
0.541890000,207,97,1
0.541892000,187,74,1
0.541893000,132,106,-1
0.541894000,179,71,1
0.541894000,165,107,1
0.541894000,121,129,-1
0.541896000,175,118,1
0.541896000,106,194,-1
0.541898000,156,73,1
0.541902000,166,108,1
0.541905000,154,110,-1
0.541905000,176,143,1
0.541909000,133,99,-1
0.541909000,158,104,1
0.541912000,121,134,-1
0.541913000,159,159,-1
0.541914000,178,126,1
0.541916000,189,75,1
0.541918000,200,84,1
0.541918000,178,127,1
0.541919000,198,82,1
0.541920000,170,111,1
0.541921000,161,111,1
0.541923000,204,90,1
0.541924000,182,72,1
0.541924000,216,107,-1
0.541926000,200,133,1
0.541927000,146,160,-1
0.541929000,182,66,-1
0.541931000,118,118,-1
0.541933000,178,136,1
0.541934000,132,107,-1
0.541934000,126,124,-1
0.541938000,161,105,1
0.541939000,116,116,-1
0.541942000,162,71,1
0.541942000,134,110,1
0.541945000,209,89,-1
0.541947000,94,141,-1
0.541955000,174,116,1
0.541956000,177,123,1
0.541956000,121,128,-1
0.541957000,169,113,-1
0.541957000,176,120,1
0.541958000,163,106,1
0.541960000,169,110,1
0.541960000,142,159,-1
0.541968000,165,111,-1
0.541969000,171,149,-1
0.541972000,141,104,1
0.541975000,154,103,1
0.541977000,122,123,-1
0.541980000,145,103,1
0.541981000,170,115,1
0.541982000,253,102,-1
0.541984000,153,103,1
0.541985000,130,106,-1
0.541986000,141,110,-1
0.541990000,121,135,-1
0.541991000,195,138,-1
0.541992000,133,100,-1
0.541992000,134,108,-1
0.541995000,201,84,-1
0.541996000,195,79,1
0.541999000,165,107,1
0.541999000,175,145,1
0.542003000,144,160,-1
0.542004000,166,108,1
0.542007000,138,109,-1
0.542008000,207,86,-1
0.542008000,108,153,-1
0.542009000,208,116,1
0.542011000,158,104,1
0.542011000,176,143,1
0.542015000,185,144,-1
0.542016000,132,108,-1
0.542017000,178,126,1
0.542020000,164,109,1
0.542020000,179,146,-1
0.542021000,132,106,-1
0.542022000,150,76,1
0.542023000,186,78,1
0.542023000,146,103,1
0.542026000,192,77,1
0.542026000,144,167,-1
0.542027000,153,160,-1
0.542028000,178,71,1
0.542028000,178,127,1
0.542031000,157,105,-1
0.542031000,170,111,1
0.542035000,163,69,-1
0.542036000,178,136,1
0.542039000,161,105,1
0.542039000,207,120,1
0.542040000,208,101,1
0.542040000,121,130,-1
0.542043000,171,147,-1
0.542045000,205,92,1
0.542046000,163,108,1
0.542048000,203,88,1
0.542048000,122,139,-1
0.542050000,124,183,-1
0.542051000,171,112,1
0.542051000,173,116,1
0.542051000,139,158,-1
0.542055000,173,144,-1
0.542063000,139,106,-1
0.542063000,126,115,-1
0.542063000,176,123,1
0.542065000,132,107,-1
0.542067000,197,72,-1
0.542070000,175,118,1
0.542070000,206,123,1
0.542071000,169,110,1
0.542071000,174,116,1
0.542071000,169,119,-1
0.542073000,123,179,-1
0.542075000,126,148,-1
0.542077000,200,133,1
0.542077000,152,160,-1
0.542078000,202,87,1
0.542080000,123,145,-1
0.542081000,89,141,-1
0.542083000,154,103,1
0.542083000,157,111,-1
0.542083000,152,166,-1
0.542086000,127,183,-1
0.542087000,153,103,1
0.542089000,165,152,1
0.542091000,133,105,-1
0.542092000,145,103,1
0.542095000,158,106,-1
0.542097000,101,122,-1
0.542101000,136,157,-1
0.542102000,199,83,1
0.542103000,133,110,-1
0.542105000,165,107,1
0.542105000,166,108,1
0.542105000,124,145,-1
0.542106000,207,97,1
0.542107000,191,76,1
0.542109000,121,129,-1
0.542110000,212,98,-1
0.542111000,236,61,-1
0.542111000,245,115,-1
0.542113000,156,73,1
0.542113000,158,104,1
0.542113000,148,160,-1
0.542117000,176,143,1
0.542120000,178,126,1
0.542121000,123,127,1
0.542121000,123,139,-1
0.542126000,120,181,-1
0.542127000,142,110,1
0.542128000,197,81,1
0.542128000,176,120,1
0.542128000,124,144,-1
0.542128000,171,145,1
0.542132000,187,74,1
0.542133000,171,117,1
0.542133000,147,160,-1
0.542136000,133,100,-1
0.542137000,163,106,1
0.542137000,195,138,-1
0.542138000,138,108,1
0.542139000,178,127,1
0.542139000,172,147,1
0.542140000,178,136,1
0.542141000,161,105,1
0.542141000,177,123,1
0.542142000,236,63,-1
0.542142000,134,110,1
0.542142000,168,115,1
0.542143000,204,90,1
0.542143000,170,111,1
0.542145000,167,109,1
0.542147000,185,144,-1
0.542148000,206,94,1
0.542149000,132,106,-1
0.542150000,141,104,1
0.542150000,141,106,-1
0.542150000,134,155,-1
0.542155000,143,104,1
0.542158000,179,146,-1
0.542159000,169,113,-1
0.542160000,162,71,1
0.542160000,137,110,-1
0.542160000,122,183,-1
0.542161000,146,103,1
0.542161000,154,110,-1
0.542162000,159,106,1
0.542162000,132,108,-1
0.542164000,174,119,1
0.542166000,198,82,1
0.542166000,140,111,-1
0.542168000,142,107,-1
0.542168000,108,171,-1
0.542174000,200,85,1
0.542174000,170,118,-1
0.542175000,200,84,1
0.542175000,157,104,1
0.542176000,189,75,1
0.542176000,220,105,-1
0.542177000,164,108,-1
0.542178000,185,73,1
0.542182000,169,110,1
0.542183000,182,72,1
0.542185000,196,80,1
0.542185000,170,151,-1
0.542186000,140,109,1
0.542187000,160,108,-1
0.542188000,174,116,1
0.542189000,172,145,-1
0.542189000,175,145,1
0.542189000,106,171,-1
0.542190000,136,107,1
0.542191000,153,103,1
0.542191000,154,103,1
0.542191000,207,120,1
0.542193000,132,110,1
0.542193000,169,150,-1
0.542194000,179,71,1
0.542195000,126,116,-1
0.542196000,132,107,-1
0.542196000,121,134,-1
0.542197000,163,152,-1
0.542200000,88,138,-1
0.542203000,145,103,1
0.542204000,162,111,-1
0.542204000,170,115,1
0.542204000,171,149,-1
0.542206000,172,119,1
0.542207000,166,108,1
0.542208000,121,128,-1
0.542210000,165,107,1
0.542212000,141,153,1
0.542212000,145,160,-1
0.542215000,119,115,-1
0.542215000,121,135,-1
0.542216000,158,104,1
0.542219000,215,99,-1
0.542219000,143,159,-1
0.542219000,158,159,-1
0.542222000,188,75,1
0.542222000,178,126,1
0.542222000,176,143,1
0.542222000,139,153,-1
0.542223000,190,144,-1
0.542226000,214,88,-1
0.542227000,200,133,1
0.542227000,122,140,-1
0.542228000,195,79,1
0.542228000,171,150,1
0.542235000,208,116,1
0.542235000,170,145,-1
0.542235000,152,154,-1
0.542237000,171,146,1
0.542243000,161,105,1
0.542243000,171,112,1
0.542243000,175,118,1
0.542243000,178,136,1
0.542245000,150,76,1
0.542246000,165,111,-1
0.542249000,123,140,-1
0.542250000,178,127,1
0.542251000,91,141,-1
0.542252000,203,88,1
0.542254000,170,111,1
0.542254000,110,197,-1
0.542255000,88,140,-1
0.542261000,154,160,-1
0.542263000,138,110,1
0.542264000,180,146,-1
0.542266000,206,123,1
0.542267000,177,136,-1
0.542269000,205,92,1
0.542270000,141,110,-1
0.542276000,210,54,-1
0.542276000,132,106,-1
0.542276000,163,156,-1
0.542278000,138,109,-1
0.542278000,185,144,-1
0.542278000,173,146,1
0.542280000,133,100,-1
0.542280000,146,160,-1
0.542281000,192,77,1
0.542281000,170,116,-1
0.542283000,195,138,-1
0.542285000,134,154,-1
0.542286000,169,115,-1
0.542288000,203,134,1
0.542292000,169,110,1
0.542294000,254,55,-1
0.542294000,153,103,1
0.542296000,179,146,-1
0.542297000,178,66,-1
0.542297000,210,103,-1
0.542298000,209,100,-1
0.542299000,146,103,1
0.542299000,154,103,1
0.542299000,95,137,-1
0.542300000,124,119,-1
0.542300000,176,120,1
0.542300000,121,151,-1
0.542303000,127,118,-1
0.542304000,174,116,1
0.542304000,127,119,1
0.542307000,157,105,-1
0.542308000,178,71,1
0.542308000,132,108,-1
0.542309000,208,101,1
0.542309000,166,108,1
0.542310000,156,110,-1
0.542311000,105,171,-1
0.542312000,202,87,1
0.542313000,168,150,1
0.542314000,145,103,1
0.542314000,137,157,-1
0.542315000,163,106,1
0.542315000,165,107,1
0.542315000,123,143,-1
0.542316000,155,108,-1
0.542316000,168,116,-1
0.542318000,158,104,1
0.542321000,207,97,1
0.542321000,123,136,1
0.542324000,121,129,-1
0.542324000,125,183,-1
0.542325000,115,114,-1
0.542325000,178,126,1
0.542325000,173,144,-1
0.542325000,156,159,-1
0.542326000,132,107,-1
0.542326000,177,123,1
0.542327000,141,104,1
0.542328000,156,73,1
0.542328000,197,138,-1
0.542328000,176,143,1
0.542329000,177,124,1
0.542329000,160,152,-1
0.542330000,135,107,1
0.542330000,120,180,-1
0.542332000,154,74,1
0.542332000,199,83,1
0.542332000,126,115,-1
0.542333000,121,133,-1
0.542334000,168,110,1
0.542334000,172,114,1
0.542335000,152,103,1
0.542337000,158,107,1
0.542339000,173,116,1
0.542342000,134,110,1
0.542343000,105,197,-1
0.542344000,207,120,1
0.542345000,161,105,1
0.542346000,191,76,1
0.542346000,133,154,-1
0.542347000,122,123,-1
0.542347000,178,136,1
0.542348000,161,109,-1
0.542349000,122,141,-1
0.542349000,126,177,-1
0.542352000,127,139,-1
0.542356000,238,59,-1
0.542356000,164,109,1
0.542357000,169,118,1
0.542357000,162,157,-1
0.542359000,110,169,-1
0.542360000,163,111,1
0.542360000,169,113,-1
0.542360000,178,127,1
0.542362000,158,105,1
0.542362000,177,125,-1
0.542363000,204,90,1
0.542363000,163,108,1
0.542365000,163,71,1
0.542365000,170,111,1
0.542366000,169,114,1
0.542366000,123,138,-1
0.542367000,122,127,1
0.542368000,144,160,-1
0.542370000,139,154,1
0.542371000,160,110,1
0.542371000,150,160,-1
0.542372000,187,74,1
0.542372000,174,145,-1
0.542372000,159,159,-1
0.542372000,126,181,-1
0.542373000,249,99,-1
0.542373000,142,109,-1
0.542375000,126,118,1
0.542378000,162,71,1
0.542378000,200,133,1
0.542378000,153,160,-1
0.542380000,175,145,1
0.542381000,144,163,-1
0.542384000,152,105,-1
0.542386000,163,157,-1
0.542393000,139,108,-1
0.542393000,152,160,-1
0.542396000,158,106,-1
0.542397000,138,158,-1
0.542398000,153,103,1
0.542398000,176,141,1
0.542401000,211,53,-1
0.542401000,161,67,-1
0.542403000,169,110,1
0.542403000,125,145,-1
0.542403000,174,146,-1
0.542403000,149,160,-1
0.542404000,132,106,-1
0.542405000,141,37,1
0.542407000,154,103,1
0.542408000,197,83,1
0.542409000,155,111,-1
0.542409000,185,144,-1
0.542410000,197,81,1
0.542411000,163,105,1
0.542411000,166,108,1
0.542412000,177,137,1
0.542413000,140,158,-1
0.542414000,198,82,1
0.542414000,152,159,-1
0.542415000,168,115,1
0.542417000,137,110,-1
0.542417000,175,118,1
0.542418000,154,110,-1
0.542418000,122,180,-1
0.542419000,141,159,-1
0.542420000,158,104,1
0.542420000,174,116,1
0.542420000,127,124,1
0.542420000,124,182,-1
0.542421000,165,107,1
0.542421000,133,155,-1
0.542422000,142,106,1
0.542423000,133,100,-1
0.542425000,145,103,1
0.542426000,123,127,1
0.542427000,155,110,1
0.542427000,170,115,1
0.542428000,178,126,1
0.542429000,206,94,1
0.542429000,160,107,1
0.542429000,195,138,-1
0.542431000,200,84,1
0.542431000,171,145,1
0.542433000,172,118,1
0.542433000,125,127,-1
0.542434000,157,109,1
0.542434000,176,143,1
0.542434000,179,146,-1
0.542434000,136,153,1
0.542435000,189,75,1
0.542435000,171,112,1
0.542437000,146,103,1
0.542437000,168,112,1
0.542437000,207,131,-1
0.542438000,171,149,-1
0.542440000,121,135,-1
0.542441000,161,108,1
0.542441000,122,124,-1
0.542442000,124,120,-1
0.542443000,182,72,1
0.542447000,161,105,1
0.542448000,169,119,-1
0.542449000,159,107,-1
0.542450000,157,104,1
0.542450000,178,136,1
0.542454000,132,108,-1
0.542454000,120,149,-1
0.542455000,133,110,-1
0.542455000,126,114,-1
0.542455000,108,194,-1
0.542456000,203,88,1
0.542457000,132,107,-1
0.542457000,105,174,-1
0.542460000,121,128,-1
0.542461000,195,79,1
0.542462000,208,116,1
0.542462000,206,123,1
0.542464000,132,104,-1
0.542465000,142,159,-1
0.542468000,150,76,1
0.542469000,122,137,-1
0.542471000,178,127,1
0.542472000,176,120,1
0.542472000,195,140,-1
0.542473000,171,119,-1
0.542475000,210,116,-1
0.542476000,185,73,1
0.542476000,203,90,1
0.542476000,127,135,-1
0.542476000,177,139,1
0.542476000,186,144,-1
0.542477000,170,111,1
0.542478000,123,126,-1
0.542480000,197,139,1
0.542481000,196,80,1
0.542481000,121,134,-1
0.542482000,164,107,1
0.542486000,174,119,1
0.542489000,159,152,-1
0.542493000,163,106,1
0.542493000,126,116,-1
0.542494000,205,92,1
0.542495000,179,71,1
0.542496000,207,120,1
0.542496000,123,139,-1
0.542498000,154,107,-1
0.542498000,167,153,1
0.542501000,153,103,1
0.542501000,209,117,-1
0.542502000,105,172,-1
0.542504000,141,104,1
0.542507000,207,124,-1
0.542511000,173,117,-1
0.542511000,177,123,1
0.542512000,166,108,1
0.542514000,169,110,1
0.542515000,154,103,1
0.542515000,126,148,-1
0.542516000,172,145,-1
0.542518000,141,109,1
0.542522000,158,104,1
0.542522000,161,111,1
0.542523000,159,106,1
0.542523000,178,125,1
0.542524000,165,111,-1
0.542525000,130,111,-1
0.542526000,165,107,1
0.542527000,205,131,-1
0.542527000,170,144,1
0.542528000,200,133,1
0.542530000,149,103,1
0.542531000,132,106,-1
0.542531000,178,126,1
0.542534000,198,136,-1
0.542535000,192,77,1
0.542536000,145,103,1
0.542537000,207,97,1
0.542537000,121,114,-1
0.542537000,174,116,1
0.542539000,133,99,-1
0.542539000,121,129,-1
0.542540000,176,143,1
0.542541000,160,108,-1
0.542541000,185,144,-1
0.542542000,134,110,1
0.542543000,156,73,1
0.542544000,172,149,1
0.542546000,235,60,-1
0.542546000,202,87,1
0.542547000,147,160,-1
0.542547000,148,160,-1
0.542548000,161,105,1
0.542549000,138,109,-1
0.542549000,152,156,1
0.542549000,154,166,-1
0.542550000,140,109,1
0.542551000,136,157,-1
0.542554000,141,110,-1
0.542554000,142,110,1
0.542554000,178,136,1
0.542554000,143,159,-1
0.542555000,126,124,-1
0.542556000,133,111,1
0.542556000,139,158,-1
0.542557000,165,110,1
0.542558000,152,106,1
0.542560000,111,156,-1
0.542561000,199,83,1
0.542561000,169,113,-1
0.542561000,177,126,1
0.542561000,163,155,1
0.542562000,211,96,-1
0.542564000,168,113,1
0.542565000,136,105,1
0.542565000,139,110,1
0.542565000,168,116,-1
0.542566000,176,123,1
0.542567000,133,100,-1
0.542567000,153,107,-1
0.542568000,172,117,1
0.542570000,182,147,1
0.542571000,175,145,1
0.542572000,179,146,-1
0.542575000,146,103,1
0.542576000,126,126,1
0.542576000,195,138,-1
0.542578000,208,101,1
0.542581000,178,127,1
0.542581000,165,154,-1
0.542582000,157,105,-1
0.542583000,172,147,1
0.542584000,204,90,1
0.542584000,106,153,-1
0.542586000,191,76,1
0.542588000,178,71,1
0.542588000,132,107,-1
0.542588000,170,111,1
0.542590000,175,118,1
0.542591000,155,160,-1
0.542592000,168,148,-1
0.542593000,244,114,-1
0.542594000,173,144,-1
0.542597000,162,71,1
0.542597000,169,115,-1
0.542597000,172,148,-1
0.542598000,222,106,-1
0.542598000,170,112,1
0.542600000,132,108,-1
0.542600000,127,126,-1
0.542600000,122,181,-1
0.542601000,126,115,-1
0.542601000,111,195,-1
0.542602000,145,160,-1
0.542603000,164,108,-1
0.542603000,105,173,-1
0.542604000,153,103,1
0.542604000,139,107,-1
0.542605000,235,57,-1
0.542609000,156,108,1
0.542610000,177,68,-1
0.542611000,162,70,1
0.542612000,187,74,1
0.542612000,141,108,1
0.542612000,145,163,-1
0.542613000,209,102,-1
0.542614000,166,108,1
0.542614000,153,111,1
0.542615000,123,121,1
0.542616000,170,118,-1
0.542622000,176,136,1
0.542623000,154,103,1
0.542623000,175,150,-1
0.542624000,126,149,-1
0.542625000,158,104,1
0.542625000,169,110,1
0.542627000,167,110,-1
0.542627000,171,112,1
0.542627000,173,116,1
0.542628000,137,106,1
